Year,Month,Date,Vendor,Amount,Category,Section,Checking Balance,Type,,,,
2014,August,8/18/2014,MOMs,$5.16 ,Cleaning /Laundry,Clothing,"$6,066.26 ",Expense,,,,
2014,August,8/18/2014,MOMs,$11.77 ,Toiletries,Personal,"$6,054.49 ",Expense,,,,
2014,August,8/18/2014,MOMs,$20.57 ,Groceries,Food,"$6,033.92 ",Expense,,,,
2014,August,8/18/2014,Giant,$16.77 ,Groceries,Food,"$6,017.15 ",Expense,,,,
2014,August,8/22/2014,Next Step Produce,$90.25 ,Groceries,Food,"$5,926.90 ",Expense,,,,
2014,August,8/19/2014,Sallie Mae,"$2,600.00 ",Joey Sallie Mae,Debts,"$3,326.90 ",Expense,,,,
2014,August,8/20/2014,SMECO,$149.00 ,Electric,Utilities,"$3,177.90 ",Expense,,,,
2014,August,8/20/2014,Campus Crusade,$100.00 ,Charity,Charity,"$3,077.90 ",Expense,,,,
2014,August,8/20/2014,Geico,$106.64 ,Car Insurance,Transportation,"$2,971.26 ",Expense,,,,
2014,August,8/22/2014,Lefteris Gyro,$19.10 ,Wedding,Personal,"$2,952.16 ",Expense,,,,
2014,August,8/22/2014,Safeway,$33.91 ,Wedding,Personal,"$2,918.25 ",Expense,,,,
2014,August,8/22/2014,Safeway,$39.34 ,Gas,Transportation,"$2,878.91 ",Expense,,,,
2014,August,8/22/2014,Kykuit,$50.00 ,Wedding,Personal,"$2,828.91 ",Expense,,,,
2014,August,8/25/2014,DFAS,$277.66 ,Other Income,Gross Income,"$3,106.57 ",Income,,,,
2014,August,8/25/2014,ATM Fee,$1.00 ,Wedding,Personal,"$3,105.57 ",Expense,,,,
2014,August,8/25/2014,ATM Fee,$1.00 ,Wedding,Personal,"$3,104.57 ",Expense,,,,
2014,August,8/25/2014,ATM Withdrawl,$42.00 ,Wedding,Personal,"$3,062.57 ",Expense,,,,
2014,August,8/25/2014,ATM Withdrawl,$42.00 ,Wedding,Personal,"$3,020.57 ",Expense,,,,
2014,August,8/25/2014,CVS,$2.86 ,Wedding,Personal,"$3,017.71 ",Expense,,,,
2014,August,8/25/2014,7 Eleven,$7.03 ,Wedding,Personal,"$3,010.68 ",Expense,,,,
2014,August,8/25/2014,CVS,$7.79 ,Drugs,Medical,"$3,002.89 ",Expense,,,,
2014,August,8/25/2014,Lyndhurst,$18.00 ,Wedding,Personal,"$2,984.89 ",Expense,,,,
2014,August,8/25/2014,Eldorado,$31.30 ,Wedding,Personal,"$2,953.59 ",Expense,,,,
2014,August,8/25/2014,Sweet Grass,$44.04 ,Wedding,Personal,"$2,909.55 ",Expense,,,,
2014,August,8/25/2014,SMJJA,$50.00 ,Exercise,Recreation,"$2,859.55 ",Expense,,,,
2014,August,8/25/2014,World Vision,$60.00 ,Charity,Charity,"$2,799.55 ",Expense,,,,
2014,August,8/25/2014,Mens Wearhouse,$220.77 ,Wedding,Personal,"$2,578.78 ",Expense,,,,
2014,August,8/25/2014,Sallie Mae,$15.49 ,Joey Sallie Mae,Debts,"$2,563.29 ",Expense,,,,
2014,August,8/25/2014,Sallie Mae,$30.74 ,Joey Sallie Mae,Debts,"$2,532.55 ",Expense,,,,
2014,September,8/25/2014,Sallie Mae,$55.55 ,Joey Sallie Mae,Debts,"$2,477.00 ",Expense,,,,
2014,August,8/26/2014,EZ Pass,$25.00 ,Wedding,Personal,"$2,452.00 ",Expense,,,,
2014,August,8/27/2014,Doubletree Hotel,$13.96 ,Wedding,Personal,"$2,438.04 ",Expense,,,,
2014,August,8/26/2014,Hess,$39.61 ,Gas,Transportation,"$2,398.43 ",Expense,,,,
2014,August,8/27/2014,Earl of Sandwich,$18.63 ,Wedding,Personal,"$2,379.80 ",Expense,,,,
2014,August,8/27/2014,Wendys,$2.64 ,Wedding,Personal,"$2,377.16 ",Expense,,,,
2014,August,8/26/2014,Giant,$14.63 ,Groceries,Food,"$2,362.53 ",Expense,,,,
2014,August,8/26/2014,Giant,$31.70 ,Gas,Transportation,"$2,330.83 ",Expense,,,,
2014,August,9/3/2014,Eric Long,$237.37 ,Wedding,Personal,"$2,093.46 ",Expense,,,,
2014,August,8/29/2014,Chris Chicca,$50.00 ,Gifts,Personal,"$2,043.46 ",Expense,,,,
2014,August,8/29/2014,Safeway,$56.21 ,Gas,Transportation,"$1,987.25 ",Expense,,,,
2014,August,8/29/2014,Safeway,$3.59 ,Groceries,Food,"$1,983.66 ",Expense,,,,
2014,August,8/29/2014,EZ Pass,$25.00 ,Wedding,Personal,"$1,958.66 ",Expense,,,,
2014,August,8/29/2014,Giant,$24.19 ,Groceries,Food,"$1,934.47 ",Expense,,,,
2014,August,8/28/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$5,496.07 ",Income,,,,
2014,August,8/28/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$5,471.12 ",Expense,,,,
2014,August,8/28/2014,FEHB,$109.34 ,Health Insurance,Medical,"$5,361.78 ",Expense,,,,
2014,August,8/28/2014,OASDI,$214.04 ,Social Security,Taxes,"$5,147.74 ",Expense,,,,
2014,August,8/28/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$5,059.31 ",Expense,,,,
2014,August,8/28/2014,Medicare,$50.06 ,Medicare,Taxes,"$5,009.25 ",Expense,,,,
2014,August,8/28/2014,State Tax,$114.98 ,State Taxes,Taxes,"$4,894.27 ",Expense,,,,
2014,August,8/28/2014,FERS,$28.49 ,FERS,Retirement,"$4,865.78 ",Expense,,,,
2014,August,8/28/2014,TSP,$178.08 ,TSP,Retirement,"$4,687.70 ",Expense,,,,
2014,August,8/29/2014,Main Street Sweets,$8.64 ,Wedding,Personal,"$4,679.06 ",Expense,,,,
2014,August,8/29/2014,Dividend,$0.19 ,Other Income,Gross Income,"$4,679.25 ",Income,,,,
2014,August,9/2/2014,Amazon,$187.68 ,Maintenance,Housing,"$4,491.57 ",Expense,,,,
2014,September,9/2/2014,TJ Maxx,$12.99 ,Groceries,Food,"$4,478.58 ",Expense,,,,
2014,September,9/2/2014,TJ Maxx,$15.00 ,Clothes,Clothing,"$4,463.58 ",Expense,,,,
2014,September,9/2/2014,TJ Maxx,$12.00 ,Gifts,Personal,"$4,451.58 ",Expense,,,,
2014,September,9/2/2014,TJ Maxx,$13.99 ,Children Clothes,Clothing,"$4,437.59 ",Expense,,,,
2014,September,9/2/2014,TJ Maxx,$24.68 ,Misc.,Personal,"$4,412.91 ",Expense,,,,
2014,September,9/2/2014,MOMs,$2.98 ,Groceries,Food,"$4,409.93 ",Expense,,,,
2014,September,9/2/2014,MOMs,$9.99 ,Misc. Groceries,Food,"$4,399.94 ",Expense,,,,
2014,September,9/2/2014,MOMs,$6.89 ,Toiletries,Personal,"$4,393.05 ",Expense,,,,
2014,September,9/2/2014,MOMs,$89.67 ,Groceries,Food,"$4,303.38 ",Expense,,,,
2014,September,9/2/2014,BJs,$52.96 ,Misc. Groceries,Food,"$4,250.42 ",Expense,,,,
2014,September,9/2/2014,BJs,$5.99 ,Cleaning /Laundry,Clothing,"$4,244.43 ",Expense,,,,
2014,September,9/2/2014,BJs,$17.98 ,Toiletries,Personal,"$4,226.45 ",Expense,,,,
2014,September,9/2/2014,BJs,$30.04 ,Groceries,Food,"$4,196.41 ",Expense,,,,
2014,September,9/2/2014,Ritas,$16.46 ,FUN,Personal,"$4,179.95 ",Expense,,,,
2014,September,9/2/2014,Chipotle,$22.00 ,Dinners,Food,"$4,157.95 ",Expense,,,,
2014,September,9/2/2014,Giant,$9.98 ,Groceries,Food,"$4,147.97 ",Expense,,,,
2014,September,9/2/2014,Netflix,$16.46 ,TV,Utilities,"$4,131.51 ",Expense,,,,
2014,August,9/2/2014,Transfer from Savings,$187.68 ,Reimbursables,Gross Income,"$4,319.19 ",Income,,,,
2014,September,9/3/2014,Next Step Produce,$95.00 ,Groceries,Food,"$4,224.19 ",Expense,,,,
2014,September,9/4/2014,Republic Wireless,$22.57 ,Cell Phone,Utilities,"$4,201.62 ",Expense,,,,
2014,September,9/4/2014,Wawa,$36.39 ,Gas,Transportation,"$4,165.23 ",Expense,,,,
2014,September,9/8/2014,Amazon,$36.96 ,Groceries,Food,"$4,128.27 ",Expense,,,,
2014,September,9/8/2014,ATM Fee,$1.00 ,Dinners,Food,"$4,127.27 ",Expense,,,,
2014,September,9/8/2014,ATM Withdrawl,$43.00 ,Dinners,Food,"$4,084.27 ",Expense,,,,
2014,September,9/8/2014,MOMs,$2.98 ,Groceries,Food,"$4,081.29 ",Expense,,,,
2014,September,9/8/2014,Chipotle,$7.25 ,FUN,Personal,"$4,074.04 ",Expense,,,,
2014,September,9/8/2014,Giant,$9.44 ,Groceries,Food,"$4,064.60 ",Expense,,,,
2014,September,9/8/2014,Chick-Fil-A,$16.41 ,FUN,Personal,"$4,048.19 ",Expense,,,,
2014,September,9/8/2014,Giant,$53.16 ,Gas,Transportation,"$3,995.03 ",Expense,,,,
2014,September,9/8/2014,BJs,$25.26 ,Groceries,Food,"$3,969.77 ",Expense,,,,
2014,September,9/8/2014,BJs,$14.13 ,Maintenance,Housing,"$3,955.64 ",Expense,,,,
2014,September,9/8/2014,MOMs,$63.09 ,Groceries,Food,"$3,892.55 ",Expense,,,,
2014,September,9/8/2014,Lowes,$63.65 ,Maintenance,Housing,"$3,828.90 ",Expense,,,,
2014,September,9/8/2014,Comcast,$75.43 ,Internet,Utilities,"$3,753.47 ",Expense,,,,
2014,September,9/8/2014,loanDepot,"$1,303.71 ",Mortgage,Housing,"$2,449.76 ",Expense,,,,
2014,September,9/8/2014,loanDepot,$236.68 ,Property Taxes,Housing,"$2,213.08 ",Expense,,,,
2014,September,9/8/2014,loanDepot,$81.34 ,Property Insurance,Housing,"$2,131.74 ",Expense,,,,
2014,August,9/8/2014,Revolution 12 Church,"$1,068.48 ",Charity,Charity,"$1,063.26 ",Expense,,,,
2014,September,9/9/2014,McDonalds,$3.28 ,Work,Work,"$1,059.98 ",Expense,,,,
2014,September,9/9/2014,Wal Mart,$10.72 ,Work,Work,"$1,049.26 ",Expense,,,,
2014,September,9/9/2014,Publix,$13.42 ,Work,Work,"$1,035.84 ",Expense,,,,
2014,October,9/9/2014,6PM.COM,$15.00 ,Wedding,Personal,"$1,020.84 ",Expense,,,,
2014,September,9/10/2014,Aegean Restaurant,$12.55 ,Work,Work,"$1,008.29 ",Expense,,,,
2014,September,9/10/2014,Korea House,$21.16 ,Work,Work,$987.13 ,Expense,,,,
2014,September,9/11/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$4,548.73 ",Income,,,,
2014,September,9/11/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$4,523.78 ",Expense,,,,
2014,September,9/11/2014,FEHB,$109.34 ,Health Insurance,Medical,"$4,414.44 ",Expense,,,,
2014,September,9/11/2014,OASDI,$214.04 ,Social Security,Taxes,"$4,200.40 ",Expense,,,,
2014,September,9/11/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$4,111.97 ",Expense,,,,
2014,September,9/11/2014,Medicare,$50.05 ,Medicare,Taxes,"$4,061.92 ",Expense,,,,
2014,September,9/11/2014,State Tax,$114.98 ,State Taxes,Taxes,"$3,946.94 ",Expense,,,,
2014,September,9/11/2014,FERS,$28.49 ,FERS,Retirement,"$3,918.45 ",Expense,,,,
2014,September,9/11/2014,TSP,$178.08 ,TSP,Retirement,"$3,740.37 ",Expense,,,,
2014,September,9/11/2014,The Breeze,$6.50 ,Work,Work,"$3,733.87 ",Expense,,,,
2014,September,9/11/2014,The Breeze,$2.75 ,Work,Work,"$3,731.12 ",Expense,,,,
2014,September,9/11/2014,Aegean Restaurant,$20.10 ,Work,Work,"$3,711.02 ",Expense,,,,
2014,September,9/12/2014,ATM Withdrawl,$40.00 ,Groceries,Food,"$3,671.02 ",Expense,,,,
2014,September,9/12/2014,Bippys by the Beach,$5.09 ,Work,Work,"$3,665.93 ",Expense,,,,
2014,September,9/12/2014,The Breeze,$7.75 ,Work,Work,"$3,658.18 ",Expense,,,,
2014,September,9/12/2014,Republic Wireless,$12.41 ,Work,Work,"$3,645.77 ",Expense,,,,
2014,September,9/12/2014,Aegean Restaurant,$23.00 ,Work,Work,"$3,622.77 ",Expense,,,,
2014,September,9/15/2014,Sweet Frog,$9.68 ,Work,Work,"$3,613.09 ",Expense,,,,
2014,September,9/15/2014,Korea House,$12.00 ,Work,Work,"$3,601.09 ",Expense,,,,
2014,September,9/15/2014,Bippys by the Beach,$6.65 ,Work,Work,"$3,594.44 ",Expense,,,,
2014,September,9/15/2014,MOMs,$2.88 ,Groceries,Food,"$3,591.56 ",Expense,,,,
2014,September,9/15/2014,MOMs,$82.59 ,Groceries,Food,"$3,508.97 ",Expense,,,,
2014,September,9/15/2014,BJs,$45.55 ,Misc.,Personal,"$3,463.42 ",Expense,,,,
2014,September,9/15/2014,BJs,$33.96 ,Groceries,Food,"$3,429.46 ",Expense,,,,
2014,September,9/15/2014,EZ Pass,$25.00 ,Travel,Personal,"$3,404.46 ",Expense,,,,
2014,September,9/15/2014,Sunoco,$33.74 ,Gas,Transportation,"$3,370.72 ",Expense,,,,
2014,September,9/16/2014,SMECO,$133.21 ,Electric,Utilities,"$3,237.51 ",Expense,,,,
2014,September,9/17/2014,Next Step Produce,$5.60 ,Groceries,Food,"$3,231.91 ",Expense,,,,
2014,September,9/19/2014,DFAS,$277.66 ,Other Income,Gross Income,"$3,509.57 ",Income,,,,
2014,September,9/19/2014,Wawa,$37.75 ,Gas,Transportation,"$3,471.82 ",Expense,,,,
2014,September,9/19/2014,Safeway,$10.60 ,Groceries,Food,"$3,461.22 ",Expense,,,,
2014,September,9/22/2014,MOMs,$10.00 ,Cleaning /Laundry,Clothing,"$3,451.22 ",Expense,,,,
2014,September,9/22/2014,MOMs,$8.10 ,Groceries,Food,"$3,443.12 ",Expense,,,,
2014,September,9/22/2014,Wawa,$54.35 ,Gas,Transportation,"$3,388.77 ",Expense,,,,
2014,September,9/22/2014,BJs,$35.95 ,Groceries,Food,"$3,352.82 ",Expense,,,,
2014,September,9/22/2014,Transfer from Savings,$500.00 ,Reimbursables,Gross Income,"$3,852.82 ",Income,,,,
2014,September,9/22/2014,Campus Crusade,$100.00 ,Charity,Charity,"$3,752.82 ",Expense,,,,
2014,September,9/22/2014,Geico,$106.60 ,Car Insurance,Transportation,"$3,646.22 ",Expense,,,,
2014,October,9/24/2014,Amazon,$35.97 ,Wedding,Personal,"$3,610.25 ",Expense,,,,
2014,September,9/23/2014,Giant,$9.01 ,Groceries,Food,"$3,601.24 ",Expense,,,,
2014,September,9/23/2014,Giant,$0.08 ,Groceries,Food,"$3,601.16 ",Expense,,,,
2014,September,9/24/2014,SMJJA,$50.00 ,Exercise,Recreation,"$3,551.16 ",Expense,,,,
2014,September,9/24/2014,World Vision,$60.00 ,Charity,Charity,"$3,491.16 ",Expense,,,,
2014,September,9/23/2014,Sallie Mae,$15.49 ,Joey Sallie Mae,Debts,"$3,475.67 ",Expense,,,,
2014,September,9/23/2014,Sallie Mae,$30.74 ,Joey Sallie Mae,Debts,"$3,444.93 ",Expense,,,,
2014,September,9/23/2014,Sallie Mae,$55.55 ,Joey Sallie Mae,Debts,"$3,389.38 ",Expense,,,,
2014,September,9/23/2014,Joyce Hooten,$7.00 ,Misc.,Personal,"$3,382.38 ",Expense,,,,
2014,September,9/25/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$6,943.98 ",Income,,,,
2014,September,9/25/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$6,919.03 ",Expense,,,,
2014,September,9/25/2014,FEHB,$109.34 ,Health Insurance,Medical,"$6,809.69 ",Expense,,,,
2014,September,9/25/2014,OASDI,$214.04 ,Social Security,Taxes,"$6,595.65 ",Expense,,,,
2014,September,9/25/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$6,507.22 ",Expense,,,,
2014,September,9/25/2014,Medicare,$50.06 ,Medicare,Taxes,"$6,457.16 ",Expense,,,,
2014,September,9/25/2014,State Tax,$114.98 ,State Taxes,Taxes,"$6,342.18 ",Expense,,,,
2014,September,9/25/2014,FERS,$28.49 ,FERS,Retirement,"$6,313.69 ",Expense,,,,
2014,September,9/25/2014,TSP,$178.08 ,TSP,Retirement,"$6,135.61 ",Expense,,,,
2014,September,9/25/2014,Wawa,$34.82 ,Gas,Transportation,"$6,100.79 ",Expense,,,,
2014,September,9/25/2014,Sallie Mae,"$1,110.29 ",Joey Sallie Mae,Debts,"$4,990.50 ",Expense,,,,
2014,September,9/29/2014,Sports Authority,$21.19 ,Misc.,Personal,"$4,969.31 ",Expense,,,,
2014,September,9/29/2014,MOMs,$36.35 ,Groceries,Food,"$4,932.96 ",Expense,,,,
2014,September,9/29/2014,BJs,$6.99 ,Groceries,Food,"$4,925.97 ",Expense,,,,
2014,September,9/29/2014,Lowes,$4.33 ,Misc.,Personal,"$4,921.64 ",Expense,,,,
2014,September,9/29/2014,Varuna Salon,$101.00 ,Wedding,Personal,"$4,820.64 ",Expense,,,,
2014,October,9/29/2014,Varuna Salon,$14.00 ,Wedding,Personal,"$4,806.64 ",Expense,,,,
2014,October,9/29/2014,Melting Pot,$9.72 ,Wedding,Personal,"$4,796.92 ",Expense,,,,
2014,October,9/29/2014,Melting Pot,$48.68 ,Wedding,Personal,"$4,748.24 ",Expense,,,,
2014,September,9/29/2014,Revolution 12 Church,$712.32 ,Charity,Charity,"$4,035.92 ",Expense,,,,
2014,September,9/30/2014,Giant,$9.01 ,Groceries,Food,"$4,026.91 ",Expense,,,,
2014,September,9/30/2014,Dividend,$0.15 ,Other Income,Gross Income,"$4,027.06 ",Income,,,,
2014,October,10/2/2014,Amazon,$36.33 ,Groceries,Food,"$3,990.73 ",Expense,,,,
2014,October,10/2/2014,Amazon,$33.99 ,Groceries,Food,"$3,956.74 ",Expense,,,,
2014,October,10/2/2014,Amazon,$34.24 ,Groceries,Food,"$3,922.50 ",Expense,,,,
2014,September,10/1/2014,Next Step Produce,$22.50 ,Groceries,Food,"$3,900.00 ",Expense,,,,
2014,October,10/2/2014,Wawa,$36.15 ,Gas,Transportation,"$3,863.85 ",Expense,,,,
2014,October,10/2/2014,Netflix,$16.46 ,TV,Utilities,"$3,847.39 ",Expense,,,,
2014,October,10/6/2014,Republic Wireless,$11.29 ,Cell Phone,Utilities,"$3,836.10 ",Expense,,,,
2014,September,10/3/2014,Matthew Bellerose,$500.00 ,Gifts,Personal,"$3,336.10 ",Expense,,,,
2014,October,10/6/2014,ATM Withdrawl,$300.00 ,Groceries,Food,"$3,036.10 ",Expense,,,,
2014,October,10/6/2014,MOMs,$20.99 ,Supplements,Personal,"$3,015.11 ",Expense,,,,
2014,October,10/6/2014,MOMs,$9.99 ,Drugs,Medical,"$3,005.12 ",Expense,,,,
2014,October,10/6/2014,MOMs,$2.63 ,Cleaning /Laundry,Clothing,"$3,002.49 ",Expense,,,,
2014,October,10/6/2014,Sunoco,$54.69 ,Gas,Transportation,"$2,947.80 ",Expense,,,,
2014,October,10/6/2014,Giant,$4.76 ,Cleaning /Laundry,Clothing,"$2,943.04 ",Expense,,,,
2014,October,10/6/2014,loanDepot,"$1,303.71 ",Mortgage,Housing,"$1,639.33 ",Expense,,,,
2014,October,10/6/2014,loanDepot,$236.68 ,Property Taxes,Housing,"$1,402.65 ",Expense,,,,
2014,October,10/6/2014,loanDepot,$81.34 ,Property Insurance,Housing,"$1,321.31 ",Expense,,,,
2014,October,10/8/2014,Wal Mart,$27.89 ,Children Clothes,Clothing,"$1,293.42 ",Expense,,,,
2014,October,10/8/2014,Comcast,$75.43 ,Internet,Utilities,"$1,217.99 ",Expense,,,,
2014,October,10/9/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$4,779.59 ",Income,,,,
2014,October,10/9/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$4,754.64 ",Expense,,,,
2014,October,10/9/2014,FEHB,$109.34 ,Health Insurance,Medical,"$4,645.30 ",Expense,,,,
2014,October,10/9/2014,OASDI,$214.04 ,Social Security,Taxes,"$4,431.26 ",Expense,,,,
2014,October,10/9/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$4,342.83 ",Expense,,,,
2014,October,10/9/2014,Medicare,$50.06 ,Medicare,Taxes,"$4,292.77 ",Expense,,,,
2014,October,10/9/2014,State Tax,$114.98 ,State Taxes,Taxes,"$4,177.79 ",Expense,,,,
2014,October,10/9/2014,FERS,$28.49 ,FERS,Retirement,"$4,149.30 ",Expense,,,,
2014,October,10/9/2014,TSP,$178.08 ,TSP,Retirement,"$3,971.22 ",Expense,,,,
2014,October,10/9/2014,BJs,$37.18 ,Gas,Transportation,"$3,934.04 ",Expense,,,,
2014,October,10/10/2014,MOMs,$25.73 ,Dinners,Food,"$3,908.31 ",Expense,,,,
2014,October,10/10/2014,BJs,$9.99 ,FUN,Personal,"$3,898.32 ",Expense,,,,
2014,October,10/10/2014,BJs,$53.64 ,Misc.,Personal,"$3,844.68 ",Expense,,,,
2014,October,10/14/2014,Wal Mart,$1.03 ,Children Clothes,Clothing,"$3,843.65 ",Expense,,,,
2014,October,10/14/2014,Giant,$7.88 ,Groceries,Food,"$3,835.77 ",Expense,,,,
2014,October,10/14/2014,Lowes,$40.16 ,Maintenance,Housing,"$3,795.61 ",Expense,,,,
2014,October,10/14/2014,Carrington Cleaner,$65.00 ,Wedding,Personal,"$3,730.61 ",Expense,,,,
2014,October,10/14/2014,Lowes,$788.37 ,Maintenance,Housing,"$2,942.24 ",Expense,,,,
2014,October,10/14/2014,Lee Sackman,$37.00 ,Wedding,Personal,"$2,905.24 ",Expense,,,,
2014,October,10/15/2014,Giant,$5.41 ,Groceries,Food,"$2,899.83 ",Expense,,,,
2014,October,10/15/2014,Kaila Contestible,$60.00 ,Wedding,Personal,"$2,839.83 ",Expense,,,,
2014,October,10/17/2014,Shell,$32.86 ,Gas,Transportation,"$2,806.97 ",Expense,,,,
2014,October,10/20/2014,Sweet Frog,$10.45 ,FUN,Personal,"$2,796.52 ",Expense,,,,
2014,October,10/20/2014,MOMs,$4.99 ,FUN,Personal,"$2,791.53 ",Expense,,,,
2014,October,10/20/2014,MOMs,$37.21 ,Groceries,Food,"$2,754.32 ",Expense,,,,
2014,October,10/20/2014,BJs,$17.47 ,Groceries,Food,"$2,736.85 ",Expense,,,,
2014,October,10/20/2014,Lowes,$67.17 ,Maintenance,Housing,"$2,669.68 ",Expense,,,,
2014,October,10/20/2014,Lowes,$20.04 ,Maintenance,Housing,"$2,649.64 ",Expense,,,,
2014,October,10/20/2014,Lowes,$145.21 ,Maintenance,Housing,"$2,504.43 ",Expense,,,,
2014,October,10/21/2014,Safeway,$51.03 ,Gas,Transportation,"$2,453.40 ",Expense,,,,
2014,October,10/22/2014,Next Step Produce,$6.00 ,Groceries,Food,"$2,447.40 ",Expense,,,,
2014,October,10/22/2014,Next Step Produce,$11.90 ,Groceries,Food,"$2,435.50 ",Expense,,,,
2014,October,10/20/2014,Campus Crusade,$100.00 ,Charity,Charity,"$2,335.50 ",Expense,,,,
2014,October,10/20/2014,Geico,$109.94 ,Car Insurance,Transportation,"$2,225.56 ",Expense,,,,
2014,October,10/21/2014,Deposit,($105.00),Groceries,Food,"$2,330.56 ",Expense,,,,
2014,October,10/21/2014,Maryland Department of Transportation,$1.50 ,Travel,Personal,"$2,329.06 ",Expense,,,,
2014,October,10/23/2014,Shell,$34.35 ,Gas,Transportation,"$2,294.71 ",Expense,,,,
2014,October,10/23/2014,Lowes,$25.28 ,Maintenance,Housing,"$2,269.43 ",Expense,,,,
2014,October,10/21/2014,Giant,$10.06 ,Groceries,Food,"$2,259.37 ",Expense,,,,
2014,October,10/23/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$5,820.97 ",Income,,,,
2014,October,10/23/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$5,796.02 ",Expense,,,,
2014,October,10/23/2014,FEHB,$109.34 ,Health Insurance,Medical,"$5,686.68 ",Expense,,,,
2014,October,10/23/2014,OASDI,$214.04 ,Social Security,Taxes,"$5,472.64 ",Expense,,,,
2014,October,10/23/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$5,384.21 ",Expense,,,,
2014,October,10/23/2014,Medicare,$50.06 ,Medicare,Taxes,"$5,334.15 ",Expense,,,,
2014,October,10/23/2014,State Tax,$114.98 ,State Taxes,Taxes,"$5,219.17 ",Expense,,,,
2014,October,10/23/2014,FERS,$28.49 ,FERS,Retirement,"$5,190.68 ",Expense,,,,
2014,October,10/23/2014,TSP,$178.08 ,TSP,Retirement,"$5,012.60 ",Expense,,,,
2014,October,10/23/2014,Navient,$15.49 ,Joey Sallie Mae,Debts,"$4,997.11 ",Expense,,,,
2014,October,10/23/2014,Navient,$30.74 ,Joey Sallie Mae,Debts,"$4,966.37 ",Expense,,,,
2014,October,10/23/2014,Navient,$55.55 ,Joey Sallie Mae,Debts,"$4,910.82 ",Expense,,,,
2014,October,10/24/2014,World Vision,$60.00 ,Charity,Charity,"$4,850.82 ",Expense,,,,
2014,October,10/24/2014,SMECO,$128.78 ,Electric,Utilities,"$4,722.04 ",Expense,,,,
2014,October,10/27/2014,Lowes,($6.36),Maintenance,Housing,"$4,728.40 ",Expense,,,,
2014,October,10/27/2014,Lowes,($27.43),Maintenance,Housing,"$4,755.83 ",Expense,,,,
2014,October,10/27/2014,Lowes,$4.01 ,Maintenance,Housing,"$4,751.82 ",Expense,,,,
2014,October,10/27/2014,Shell,$34.26 ,Gas,Transportation,"$4,717.56 ",Expense,,,,
2014,October,10/27/2014,Lowes,$42.09 ,Maintenance,Housing,"$4,675.47 ",Expense,,,,
2014,October,10/27/2014,MOMs,$5.48 ,FUN,Personal,"$4,669.99 ",Expense,,,,
2014,October,10/27/2014,MOMs,$36.63 ,Groceries,Food,"$4,633.36 ",Expense,,,,
2014,October,10/27/2014,Lowes,$50.50 ,Maintenance,Housing,"$4,582.86 ",Expense,,,,
2014,October,10/27/2014,Lowes,$63.50 ,Maintenance,Housing,"$4,519.36 ",Expense,,,,
2014,October,10/27/2014,SMJJA,$50.00 ,Exercise,Recreation,"$4,469.36 ",Expense,,,,
2014,October,10/27/2014,BJs,$24.47 ,Groceries,Food,"$4,444.89 ",Expense,,,,
2014,October,10/27/2014,BJs,$19.99 ,Clothes,Clothing,"$4,424.90 ",Expense,,,,
2014,October,10/27/2014,BJs,$35.26 ,Dinners,Food,"$4,389.64 ",Expense,,,,
2014,November,10/27/2014,Emily Marquez,$50.00 ,Gifts,Personal,"$4,339.64 ",Expense,,,,
2014,November,10/28/2014,Joan Marquez,($88.00),Maintenance,Housing,"$4,427.64 ",Expense,,,,
2014,October,10/28/2014,Safeway,$2.65 ,FUN,Personal,"$4,424.99 ",Expense,,,,
2014,October,10/28/2014,Giant,$9.01 ,Groceries,Food,"$4,415.98 ",Expense,,,,
2014,November,10/29/2014,Charles County Government,$95.41 ,Water,Utilities,"$4,320.57 ",Expense,,,,
2014,October,10/29/2014,Next Step Produce,$14.85 ,Groceries,Food,"$4,305.72 ",Expense,,,,
2014,October,10/30/2014,Kabob Palace,$13.41 ,FUN,Personal,"$4,292.31 ",Expense,,,,
2014,November,10/30/2014,BJs,$71.49 ,Groceries,Food,"$4,220.82 ",Expense,,,,
2014,November,10/30/2014,MOMs,$21.93 ,Vacation,Recreation,"$4,198.89 ",Expense,,,,
2014,November,10/30/2014,MOMs,$11.59 ,Drugs,Medical,"$4,187.30 ",Expense,,,,
2014,November,10/30/2014,MOMs,$40.30 ,Groceries,Food,"$4,147.00 ",Expense,,,,
2014,November,10/30/2014,PNC,"$1,303.71 ",Mortgage,Housing,"$2,843.29 ",Expense,,,,
2014,November,10/30/2014,PNC,$236.68 ,Property Taxes,Housing,"$2,606.61 ",Expense,,,,
